Time(ms),Zone,Speed(M/s),ID,Status,Step,Yaw,Pitch,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,NearestCarId,NearestCarType,NearestCarDistance,NearestCar_Speed,NearestCarPos_X,NearestCarPos_Y,NearestCarPos_Z
18.00,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.10,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.20,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.30,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.40,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.50,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.60,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.70,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.80,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
18.90,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.00,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.10,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.20,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.30,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.40,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.50,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.60,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.70,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
19.80,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.800,1.000,22.500,None,None,,,,,
